Nr.;Datum;Zeit;P.Zeit;AV Pyro top;AV Control TC;AV Piston TC Top;AV Piston TC Bot;AV Transformer T;SV Temperature  ;AV CZ Output;AV abs. pressure;Vacuum;AV rel. pressure;SV Rel. Pressure;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;Power;U RMS;I RMS
;;;;°C;°C;°C;°C;°C;°C    ;%;mbar(a;mbar(a;mbar(g;mbar(g;kN    ;kN;mm;mm;mm/min;kW;V;kA
1;28.06.2023;14:17:18;00:00:00;250,0;23,5;19,4;18,3;20,9;20,0;0,0;1004,3;1,00E3;-5,2;20,00;3,0;3,0;49,25;0,50;-0,005;0,0;0,00;0,049
2;28.06.2023;14:17:19;00:00:01;250,0;23,4;19,4;18,3;20,9;20,0;0,0;1004,2;1,00E3;-5,2;20,00;3,0;3,0;49,25;0,50;-0,002;0,0;0,00;0,049
3;28.06.2023;14:17:20;00:00:02;250,0;23,4;19,4;18,3;20,9;20,0;0,0;1004,1;1,00E3;-5,2;20,00;3,0;3,0;49,26;0,50;-0,002;0,0;0,00;0,049
4;28.06.2023;14:17:21;00:00:03;250,0;23,2;19,4;18,3;20,9;20,0;0,0;1004,0;1,00E3;-5,4;20,00;3,0;3,0;49,26;0,50;-0,003;0,0;0,01;0,049
5;28.06.2023;14:17:22;00:00:04;250,0;23,2;19,4;18,3;20,9;20,0;0,0;1004,0;1,00E3;-5,5;20,00;3,0;3,0;49,25;0,50;-0,005;0,0;0,00;0,049
6;28.06.2023;14:17:23;00:00:05;250,0;23,2;19,4;18,3;20,9;20,0;0,0;1004,0;1,00E3;-5,5;20,00;3,0;3,0;49,25;0,50;-0,007;0,0;0,01;0,049
7;28.06.2023;14:17:24;00:00:06;250,0;23,1;19,4;18,3;20,9;20,0;0,0;1004,0;1,00E3;-5,5;20,00;3,0;3,0;49,25;0,50;-0,008;0,0;0,00;0,049
8;28.06.2023;14:17:25;00:00:07;250,0;22,9;19,4;18,3;20,9;20,0;0,0;1003,9;1,00E3;-5,5;20,00;3,0;3,0;49,25;0,50;-0,006;0,0;0,00;0,049
9;28.06.2023;14:17:26;00:00:08;250,0;22,9;19,4;18,3;20,9;20,0;0,0;971,7;9,72E2;-34,7;20,00;3,0;3,0;49,26;0,50;-0,005;0,0;0,01;0,049
10;28.06.2023;14:17:27;00:00:09;250,0;22,8;19,4;18,3;20,9;20,0;0,0;920,0;9,20E2;-83,5;20,00;3,0;3,0;49,26;0,50;-0,001;0,0;0,01;0,049
11;28.06.2023;14:17:28;00:00:10;250,0;22,8;19,4;18,3;20,9;20,0;0,0;897,5;8,97E2;-109,7;20,00;3,0;3,0;49,25;0,50;0,000;0,0;0,01;0,049
12;28.06.2023;14:17:29;00:00:11;250,0;22,6;19,4;18,3;20,9;20,0;0,0;853,5;8,54E2;-151,4;20,00;3,0;3,0;49,25;0,50;0,001;0,0;0,00;0,049
13;28.06.2023;14:17:30;00:00:12;250,0;22,5;19,4;18,3;20,9;20,0;0,0;817,1;8,17E2;-190,1;20,00;3,0;3,0;49,26;0,50;0,005;0,0;0,00;0,049
14;28.06.2023;14:17:31;00:00:13;250,0;22,5;19,4;18,3;20,9;20,0;0,0;799,1;7,99E2;-206,8;20,00;3,0;3,0;49,25;0,50;0,005;0,0;0,00;0,049
15;28.06.2023;14:17:32;00:00:14;250,0;22,5;19,4;18,3;20,9;20,0;0,0;762,5;7,62E2;-244,2;20,00;3,0;3,0;49,26;0,50;0,006;0,0;0,01;0,049
16;28.06.2023;14:17:33;00:00:15;250,0;22,3;19,4;18,3;20,9;20,0;0,0;730,7;7,31E2;-277,1;20,00;3,0;3,0;49,26;0,50;0,018;0,0;0,00;0,049
17;28.06.2023;14:17:34;00:00:16;250,0;22,3;19,4;18,3;20,9;20,0;0,0;715,7;7,16E2;-291,7;20,00;3,0;3,0;49,26;0,50;0,019;0,0;0,01;0,049
18;28.06.2023;14:17:35;00:00:17;250,0;22,2;19,4;18,3;20,9;20,0;0,0;686,5;6,87E2;-321,8;20,00;3,0;3,0;49,26;0,50;0,035;0,0;0,00;0,049
19;28.06.2023;14:17:36;00:00:18;250,0;22,2;19,4;18,2;20,9;20,0;0,0;672,2;6,72E2;-335,1;20,00;3,0;3,0;49,26;0,50;0,041;0,0;0,01;0,049
20;28.06.2023;14:17:37;00:00:19;250,0;22,1;19,4;18,2;20,9;20,0;0,0;645,4;6,45E2;-362,8;20,00;3,0;3,0;49,26;0,50;0,049;0,0;0,01;0,049
21;28.06.2023;14:17:38;00:00:20;250,0;21,9;19,2;18,1;20,8;20,0;0,0;617,8;6,18E2;-389,2;20,00;3,0;3,0;49,26;0,51;0,055;0,0;0,01;0,049
22;28.06.2023;14:17:39;00:00:21;250,0;21,9;19,2;18,1;20,8;20,0;0,0;605,9;6,06E2;-400,8;20,00;3,0;3,0;49,26;0,51;0,064;0,0;0,01;0,049
23;28.06.2023;14:17:40;00:00:22;250,0;21,8;19,2;18,1;20,8;20,0;0,0;581,9;5,82E2;-425,4;20,00;3,0;3,0;49,26;0,51;0,064;0,0;0,00;0,049
24;28.06.2023;14:17:41;00:00:23;250,0;21,6;19,2;18,1;20,8;20,0;0,0;558,5;5,58E2;-448,7;20,00;3,0;3,0;49,26;0,51;0,061;0,0;0,01;0,049
25;28.06.2023;14:17:42;00:00:24;250,0;21,6;19,2;18,1;20,8;20,0;0,0;548,1;5,48E2;-459,2;20,00;3,0;3,0;49,27;0,51;0,058;0,0;0,01;0,049
26;28.06.2023;14:17:43;00:00:25;250,0;21,5;19,2;18,0;20,8;20,0;0,0;527,0;5,27E2;-481,1;20,00;3,0;3,0;49,27;0,51;0,057;0,0;0,01;0,049
27;28.06.2023;14:17:44;00:00:26;250,0;21,5;19,2;18,0;20,8;20,0;0,0;504,8;5,05E2;-502,0;20,00;3,0;3,0;49,27;0,51;0,054;0,0;0,00;0,049
28;28.06.2023;14:17:45;00:00:27;250,0;21,3;19,2;18,0;20,8;20,0;0,0;494,6;4,95E2;-512,8;20,00;3,0;2,9;49,27;0,51;0,053;0,0;0,00;0,049
29;28.06.2023;14:17:46;00:00:28;250,0;21,3;19,2;18,0;20,8;20,0;0,0;475,1;4,75E2;-530,9;20,00;3,0;3,0;49,27;0,51;0,056;0,0;0,01;0,049
30;28.06.2023;14:17:47;00:00:29;250,0;21,2;19,2;18,0;20,8;20,0;0,0;457,3;4,57E2;-541,2;20,00;3,0;3,0;49,27;0,51;0,060;0,0;0,00;0,049
31;28.06.2023;14:17:48;00:00:30;250,0;21,2;19,2;18,0;20,8;20,0;0,0;448,3;4,48E2;-541,2;20,00;3,0;3,1;49,27;0,51;0,060;0,0;0,00;0,049
32;28.06.2023;14:17:49;00:00:31;250,0;21,1;19,2;18,0;20,9;20,0;0,0;430,6;4,31E2;-541,2;20,00;3,0;3,0;49,27;0,51;0,053;0,0;0,00;0,049
33;28.06.2023;14:17:50;00:00:32;250,0;21,1;19,2;18,0;20,9;20,0;0,0;422,8;4,23E2;-541,2;20,00;3,0;2,9;49,27;0,51;0,051;0,0;0,00;0,049
34;28.06.2023;14:17:51;00:00:33;250,0;21,0;19,2;18,0;20,9;20,0;0,0;405,2;4,05E2;-541,2;20,00;3,0;3,0;49,27;0,52;0,051;0,0;0,00;0,049
35;28.06.2023;14:17:52;00:00:34;250,0;20,9;19,2;17,9;20,9;20,0;0,0;389,8;3,90E2;-541,2;20,00;3,0;3,1;49,28;0,52;0,055;0,0;0,00;0,049
36;28.06.2023;14:17:53;00:00:35;250,0;20,9;19,2;17,9;20,9;20,0;0,0;382,5;3,82E2;-541,2;20,00;3,0;3,0;49,28;0,52;0,052;0,0;0,01;0,049
37;28.06.2023;14:17:54;00:00:36;250,0;20,9;19,2;17,9;20,9;20,0;0,0;367,6;3,68E2;-541,2;20,00;3,0;3,0;49,28;0,52;0,053;0,0;0,00;0,049
38;28.06.2023;14:17:55;00:00:37;250,0;20,8;19,2;17,9;20,9;20,0;0,0;353,2;3,53E2;-541,2;20,00;3,0;3,0;49,28;0,52;0,053;0,0;0,01;0,049
39;28.06.2023;14:17:56;00:00:38;250,0;20,8;19,2;17,9;20,9;20,0;0,0;346,8;3,47E2;-541,2;20,00;3,0;3,0;49,28;0,52;0,051;0,0;0,00;0,049
40;28.06.2023;14:17:57;00:00:39;250,0;20,7;19,2;17,9;20,9;20,0;0,0;332,4;3,32E2;-541,2;20,00;3,0;3,0;49,28;0,52;0,049;0,0;0,00;0,049
41;28.06.2023;14:17:58;00:00:40;250,0;20,6;19,0;17,7;20,7;20,0;0,0;319,4;3,19E2;-541,2;20,00;3,0;3,0;49,28;0,52;0,057;0,0;0,01;0,049
42;28.06.2023;14:17:59;00:00:41;250,0;20,6;19,0;17,7;20,7;20,0;0,0;313,4;3,13E2;-541,2;20,00;3,0;3,0;49,28;0,53;0,055;0,0;0,00;0,049
43;28.06.2023;14:18:00;00:00:42;250,0;20,4;19,0;17,7;20,8;20,0;0,0;301,7;3,02E2;-541,2;20,00;3,0;3,0;49,28;0,53;0,060;0,0;0,01;0,049
44;28.06.2023;14:18:01;00:00:43;250,0;20,3;19,0;17,7;20,8;20,0;0,0;290,0;2,90E2;-541,2;20,00;3,0;3,0;49,28;0,53;0,065;0,0;0,01;0,049
45;28.06.2023;14:18:02;00:00:44;250,0;20,3;19,0;17,7;20,8;20,0;0,0;284,4;2,84E2;-541,2;20,00;3,0;3,0;49,28;0,53;0,061;0,0;0,01;0,049
46;28.06.2023;14:18:03;00:00:45;250,0;20,2;19,0;17,7;20,8;20,0;0,0;272,5;2,73E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,055;0,0;0,01;0,049
47;28.06.2023;14:18:04;00:00:46;250,0;20,2;19,0;17,7;20,8;20,0;0,0;267,3;2,67E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,055;0,0;0,00;0,049
48;28.06.2023;14:18:05;00:00:47;250,0;20,2;19,0;17,7;20,8;20,0;0,0;257,1;2,57E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,052;0,0;0,00;0,049
49;28.06.2023;14:18:06;00:00:48;250,0;20,1;19,0;17,6;20,8;20,0;0,0;247,0;2,47E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,049;0,0;0,00;0,049
50;28.06.2023;14:18:07;00:00:49;250,0;20,1;19,0;17,6;20,8;20,0;0,0;242,4;2,42E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,047;0,0;0,00;0,049
51;28.06.2023;14:18:08;00:00:50;250,0;20,1;19,0;17,6;20,8;20,0;0,0;233,4;2,33E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,043;0,0;0,00;0,049
52;28.06.2023;14:18:09;00:00:51;250,0;20,0;19,0;17,6;20,8;20,0;0,0;223,7;2,24E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,047;0,0;0,01;0,049
53;28.06.2023;14:18:10;00:00:52;250,0;20,0;19,0;17,6;20,8;20,0;0,0;219,2;2,19E2;-541,2;20,00;3,0;2,9;49,29;0,53;0,046;0,0;0,01;0,049
54;28.06.2023;14:18:11;00:00:53;250,0;20,0;19,1;17,6;20,8;20,0;0,0;210,9;2,11E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,047;0,0;0,01;0,049
55;28.06.2023;14:18:12;00:00:54;250,0;20,0;19,1;17,6;20,8;20,0;0,0;202,7;2,03E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,042;0,0;0,01;0,049
56;28.06.2023;14:18:13;00:00:55;250,0;19,9;19,1;17,6;20,8;20,0;0,0;198,8;1,99E2;-541,2;20,00;3,0;3,0;49,29;0,53;0,041;0,0;0,00;0,049
57;28.06.2023;14:18:14;00:00:56;250,0;19,9;19,1;17,6;20,8;20,0;0,0;191,3;1,91E2;-541,2;20,00;3,0;3,0;49,29;0,54;0,043;0,0;0,01;0,049
58;28.06.2023;14:18:15;00:00:57;250,0;19,8;19,1;17,6;20,8;20,0;0,0;187,1;1,87E2;-541,2;20,00;3,0;3,0;49,29;0,54;0,044;0,0;0,00;0,049
59;28.06.2023;14:18:16;00:00:58;250,0;19,8;19,1;17,6;20,8;20,0;0,0;179,8;1,80E2;-541,2;20,00;3,0;3,0;49,29;0,54;0,040;0,0;0,00;0,049
60;28.06.2023;14:18:17;00:00:59;250,0;19,8;19,1;17,6;20,9;20,0;0,0;173,1;1,73E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,043;0,0;0,00;0,049
61;28.06.2023;14:18:18;00:01:00;250,0;19,5;18,8;17,3;20,6;20,0;0,0;169,9;1,70E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,045;0,0;0,01;0,049
62;28.06.2023;14:18:19;00:01:01;250,0;19,5;18,8;17,3;20,6;20,0;0,0;155,8;1,56E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,038;0,0;0,01;0,049
63;28.06.2023;14:18:20;00:01:02;250,0;19,5;18,8;17,3;20,7;20,0;0,0;143,6;1,44E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,036;0,0;0,00;0,049
64;28.06.2023;14:18:21;00:01:03;250,0;19,4;18,8;17,3;20,7;20,0;0,0;137,1;1,37E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,039;0,0;0,01;0,049
65;28.06.2023;14:18:22;00:01:04;250,0;19,4;18,8;17,3;20,7;20,0;0,0;127,2;1,27E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,043;0,0;0,01;0,049
66;28.06.2023;14:18:23;00:01:05;250,0;19,4;18,8;17,3;20,7;20,0;0,0;118,0;1,18E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,043;0,0;0,01;0,049
67;28.06.2023;14:18:24;00:01:06;250,0;19,4;18,8;17,3;20,7;20,0;0,0;113,7;1,14E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,047;0,0;0,01;0,049
68;28.06.2023;14:18:25;00:01:07;250,0;19,3;18,8;17,3;20,7;20,0;0,0;105,6;1,06E2;-541,2;20,00;3,0;3,0;49,30;0,54;0,050;0,0;0,01;0,049
69;28.06.2023;14:18:26;00:01:08;250,0;19,3;18,8;17,3;20,7;20,0;0,0;98,1;9,81E1;-541,2;20,00;3,0;3,0;49,30;0,54;0,055;0,0;0,01;0,049
70;28.06.2023;14:18:27;00:01:09;250,0;19,3;18,8;17,3;20,7;20,0;0,0;93,9;9,39E1;-541,2;20,00;3,0;3,0;49,30;0,55;0,058;0,0;0,00;0,049
71;28.06.2023;14:18:28;00:01:10;250,0;19,3;18,9;17,3;20,7;20,0;0,0;87,3;8,73E1;-541,2;20,00;3,0;3,0;49,30;0,55;0,060;0,0;0,00;0,049
72;28.06.2023;14:18:29;00:01:11;250,0;19,2;18,9;17,3;20,7;20,0;0,0;84,2;8,42E1;-541,2;20,00;3,0;2,9;49,31;0,55;0,058;0,0;0,00;0,049
73;28.06.2023;14:18:30;00:01:12;250,0;19,2;18,9;17,3;20,7;20,0;0,0;78,4;7,84E1;-541,2;20,00;3,0;2,9;49,30;0,55;0,053;0,0;0,00;0,049
74;28.06.2023;14:18:31;00:01:13;250,0;19,2;18,9;17,3;20,7;20,0;0,0;73,0;7,30E1;-541,2;20,00;3,0;3,0;49,31;0,55;0,053;0,0;0,00;0,049
75;28.06.2023;14:18:32;00:01:14;250,0;19,2;18,9;17,3;20,7;20,0;0,0;70,4;7,04E1;-541,2;20,00;3,0;3,0;49,31;0,55;0,052;0,0;0,00;0,049
76;28.06.2023;14:18:33;00:01:15;250,0;19,1;18,9;17,3;20,7;20,0;0,0;64,7;6,47E1;-541,2;20,00;3,0;3,0;49,31;0,55;0,046;0,0;0,00;0,049
77;28.06.2023;14:18:34;00:01:16;250,0;19,1;18,9;17,3;20,7;20,0;0,0;59,8;5,98E1;-541,2;20,00;3,0;3,0;49,31;0,55;0,048;0,0;0,00;0,049
78;28.06.2023;14:18:35;00:01:17;250,0;19,1;18,9;17,3;20,7;20,0;0,0;57,5;5,75E1;-541,2;20,00;3,0;3,0;49,31;0,55;0,048;0,0;0,01;0,049
79;28.06.2023;14:18:36;00:01:18;250,0;19,0;18,8;17,3;20,7;20,0;0,0;53,5;5,35E1;-541,2;20,00;3,0;2,9;49,31;0,55;0,050;0,0;0,01;0,048
80;28.06.2023;14:18:37;00:01:19;250,0;19,0;18,8;17,3;20,7;20,0;0,0;49,7;4,97E1;-541,2;20,00;3,0;3,0;49,31;0,56;0,054;0,0;0,01;0,049
81;28.06.2023;14:18:38;00:01:20;250,0;19,0;18,8;17,2;20,7;20,0;0,0;47,8;4,78E1;-541,2;20,00;3,0;3,0;49,31;0,56;0,051;0,0;0,00;0,049
82;28.06.2023;14:18:39;00:01:21;250,0;18,9;18,8;17,2;20,7;20,0;0,0;44,2;4,42E1;-541,2;20,00;3,0;3,0;49,31;0,56;0,046;0,0;0,00;0,049
83;28.06.2023;14:18:40;00:01:22;250,0;18,9;18,8;17,2;20,7;20,0;0,0;41,0;4,10E1;-541,2;20,00;3,0;3,0;49,31;0,56;0,048;0,0;0,00;0,049
84;28.06.2023;14:18:41;00:01:23;250,0;18,9;18,8;17,2;20,7;20,0;0,0;39,7;3,97E1;-541,2;20,00;3,0;3,0;49,31;0,56;0,048;0,0;0,01;0,049
85;28.06.2023;14:18:42;00:01:24;250,0;18,9;18,8;17,2;20,7;20,0;0,0;36,7;3,67E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,051;0,0;0,00;0,049
86;28.06.2023;14:18:43;00:01:25;250,0;18,9;18,8;17,2;20,7;20,0;0,0;35,4;3,54E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,053;0,0;0,00;0,049
87;28.06.2023;14:18:44;00:01:26;250,0;18,8;18,8;17,2;20,7;20,0;0,0;32,8;3,28E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,054;0,0;0,01;0,049
88;28.06.2023;14:18:45;00:01:27;250,0;18,8;18,8;17,2;20,7;20,0;0,0;30,3;3,03E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,049;0,0;0,01;0,049
89;28.06.2023;14:18:46;00:01:28;250,0;18,8;18,8;17,2;20,7;20,0;0,0;28,9;2,89E1;-541,2;20,00;3,0;3,1;49,32;0,56;0,047;0,0;0,00;0,049
90;28.06.2023;14:18:47;00:01:29;250,0;18,8;18,8;17,2;20,7;20,0;0,0;27,2;2,72E1;-541,2;20,00;3,0;3,1;49,32;0,56;0,045;0,0;0,01;0,049
91;28.06.2023;14:18:48;00:01:30;250,0;18,8;18,8;17,2;20,7;20,0;0,0;25,1;2,51E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,043;0,0;0,01;0,049
92;28.06.2023;14:18:49;00:01:31;250,0;18,7;18,8;17,2;20,7;20,0;0,0;24,3;2,43E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,043;0,0;0,01;0,049
93;28.06.2023;14:18:50;00:01:32;250,0;18,7;18,8;17,2;20,7;20,0;0,0;22,3;2,23E1;-541,2;20,00;3,0;2,9;49,32;0,56;0,041;0,0;0,01;0,049
94;28.06.2023;14:18:51;00:01:33;250,0;18,7;18,8;17,2;20,7;20,0;0,0;20,6;2,06E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,037;0,0;0,01;0,049
95;28.06.2023;14:18:52;00:01:34;250,0;18,7;18,8;17,3;20,7;20,0;0,0;20,0;2,00E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,032;0,0;0,00;0,049
96;28.06.2023;14:18:53;00:01:35;250,0;18,7;18,8;17,3;20,7;20,0;0,0;18,5;1,85E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,030;0,0;0,01;0,049
97;28.06.2023;14:18:54;00:01:36;250,0;18,7;18,8;17,3;20,7;20,0;0,0;17,9;1,79E1;-541,2;20,00;3,0;3,0;49,32;0,56;0,027;0,0;0,01;0,049
